0.140724	0.014370	-0.015604	0.207071	0.016462	-0.020623	-0.179692	-0.011080	0.095222	0.089561	0.032255	0.109479	-0.130450	-0.042967	-0.017478	0.125673	0.055096	-0.074911	-0.006533	-0.023896	0.038455	0.028625	-0.092017	0.053709	0.070223	-0.169682	-0.017543	0.017691	-0.062245	0.164974	0.183397	-0.015228	-0.080856	-0.093556	-0.091094	0.015481	0.001963	-0.133416	0.044712	-0.065475	-0.044882	0.076776	-0.075260	-0.072334	-0.082170	0.036918	0.010685	-0.015066	0.087297	-0.019080	-0.062857	0.013521	0.004848	0.025266	-0.048812	0.020321	0.070611	0.129900	0.000907	-0.139756	-0.064281	-0.079381	-0.049009	-0.006523	0.008110	-0.071864	0.072551	-0.121362	0.062229	0.004352	-0.013873	-0.164608	-0.140928	0.093319	-0.058364	0.034914	-0.052299	-0.128967	-0.118474	0.155345	0.061518	0.057910	-0.042375	-0.045848	-0.088307	-0.028589	0.090097	-0.133311	0.044728	0.099709	0.003498	-0.154629	-0.088745	0.133228	-0.104951	0.056097	0.051813	-0.017124	-0.177349	0.153839	
0.011366	-0.094632	-0.098161	0.016768	0.039911	-0.096501	-0.087562	-0.034903	0.072543	-0.176743	-0.091782	-0.159959	-0.105175	-0.025214	0.024407	-0.174038	-0.003187	-0.046104	0.120370	-0.072124	0.006189	-0.163796	0.045644	0.036473	0.049037	0.030409	0.091332	-0.194042	-0.029113	0.090384	0.049700	0.167174	-0.086077	-0.022067	-0.022631	-0.213234	0.096557	-0.068134	0.025561	0.063943	0.172678	-0.179474	-0.005785	0.032550	-0.040295	-0.024904	0.065717	-0.138947	0.095457	0.178505	0.011448	-0.171179	0.015509	0.063740	0.053287	0.115490	0.073755	0.123330	0.025770	-0.154684	0.153658	-0.036292	0.220515	0.077676	0.014444	-0.135446	0.075728	0.004772	0.086167	-0.011275	0.009133	0.125156	-0.074542	0.057555	0.040331	-0.044950	-0.002714	-0.148601	-0.106716	-0.007609	-0.151260	-0.028810	0.131200	-0.014237	0.071822	-0.059140	0.041646	-0.100683	0.010331	-0.019814	0.126282	-0.022513	-0.106471	0.163272	-0.050793	0.025127	-0.031913	0.092440	-0.131161	0.131326	
-0.023405	-0.123616	0.030790	0.083676	-0.036238	-0.042382	0.022543	-0.101554	0.097259	-0.087718	-0.134740	-0.094173	0.005494	0.037065	-0.076899	-0.101015	-0.078716	-0.060994	0.086594	0.071660	-0.062537	-0.141663	0.018962	0.046519	0.036005	0.016043	-0.008209	-0.224693	0.045220	0.113353	-0.124562	0.052436	-0.027998	0.117955	0.070950	-0.105444	0.120362	-0.003052	-0.155879	-0.001616	0.133701	-0.178790	-0.073612	-0.018154	0.015753	-0.019366	0.017998	-0.092991	0.115907	0.120216	0.161408	-0.243840	-0.045278	-0.006531	-0.072218	0.084374	0.058787	-0.101757	0.101069	-0.106923	0.132031	0.065545	0.032336	0.119329	0.125139	-0.058379	0.085955	0.066756	0.007768	-0.012586	0.094348	0.117211	0.028184	-0.022754	0.024344	-0.083682	-0.079543	-0.126392	0.044285	-0.080336	-0.179742	-0.011842	0.075924	0.019329	0.114060	-0.058714	-0.017087	-0.111102	-0.040472	-0.061779	-0.010317	0.059698	-0.149657	0.214598	0.015521	-0.015347	-0.071787	0.038104	-0.038709	-0.046863	
0.064300	-0.060166	-0.165053	-0.045724	0.112019	-0.053890	-0.055078	-0.064529	0.054805	-0.142464	0.022512	-0.229397	-0.139901	-0.038887	0.045693	-0.058366	-0.033123	-0.054851	0.095956	-0.199473	0.006249	-0.083588	0.037265	0.011028	0.093153	-0.020253	-0.008026	-0.178811	0.018104	0.099794	0.049239	0.169451	-0.025177	-0.069810	-0.099479	-0.140331	-0.021908	0.026655	0.104877	0.033075	0.116721	-0.099666	-0.011352	-0.040570	0.032041	-0.069444	0.070477	-0.106368	0.109013	0.165844	-0.034874	-0.236263	-0.031713	0.064169	0.111484	0.064166	0.129700	0.145191	0.048565	-0.105118	0.052912	-0.047313	0.209719	-0.000967	0.024715	-0.186531	0.024599	-0.149064	0.034891	-0.099439	-0.025586	0.109030	-0.094106	0.085858	0.002133	-0.099150	-0.077728	0.009743	-0.149352	0.047741	-0.118428	-0.006094	0.061314	0.007756	0.106510	0.026521	0.055129	-0.164859	0.032108	-0.106857	0.120629	-0.074745	-0.128354	0.021287	0.024641	-0.029674	-0.026607	0.104512	-0.055879	0.122982	
0.001663	-0.094272	-0.052557	0.041615	0.067585	-0.042269	0.055016	-0.104053	0.107869	-0.164319	-0.050620	-0.180300	-0.071987	0.046195	-0.101245	-0.078067	-0.075776	-0.070069	0.073322	-0.035016	-0.078319	-0.031612	-0.059434	0.029819	0.152100	0.050856	-0.131134	-0.250865	-0.014213	0.103141	-0.124934	0.199300	-0.021994	0.041291	0.043998	-0.083947	0.038479	-0.011869	-0.083940	0.026718	0.274358	-0.058433	-0.025693	-0.054050	0.008098	-0.100274	0.110358	0.003169	0.078614	0.124465	0.044718	-0.276554	-0.123774	0.033111	-0.008907	0.106072	0.114657	-0.133399	0.101129	-0.143665	0.055073	-0.021908	0.019596	0.021516	0.152134	-0.140636	-0.012734	-0.005581	-0.026495	-0.059675	0.020575	0.026665	-0.028727	0.028487	-0.048568	-0.124347	-0.097444	-0.004045	0.061156	-0.025115	-0.180394	0.079077	0.034509	-0.037544	0.100848	-0.122231	0.075204	-0.151597	-0.006505	-0.100848	0.044508	-0.052836	-0.128021	0.057372	0.040080	-0.043656	-0.088014	-0.007837	-0.000964	-0.004093	
0.029661	0.091484	-0.094994	-0.024339	0.037832	0.060066	-0.115936	-0.052601	0.067153	-0.152091	-0.069658	-0.094802	0.005789	-0.119758	-0.044782	-0.080764	0.070518	-0.100403	0.063066	-0.035828	-0.052684	0.063180	-0.153419	0.070342	-0.031879	-0.118548	-0.044982	-0.016089	0.022252	0.085578	-0.003799	0.059498	0.038423	-0.067417	0.050806	-0.178171	0.100241	0.072342	-0.035068	-0.054827	0.104585	0.053833	-0.057276	0.017214	0.004805	-0.013086	0.068707	-0.004352	0.086247	-0.055021	-0.161756	0.006761	0.055287	-0.024649	0.104622	0.102719	0.081891	-0.021006	-0.048969	-0.022253	0.027603	0.034901	0.101750	-0.093744	0.065714	0.016352	0.076816	-0.143290	0.058277	-0.001907	0.073444	0.130419	0.016985	0.008631	0.080701	0.050197	-0.020127	0.029349	0.021054	0.010496	-0.053046	0.079528	0.136839	-0.020293	-0.097324	0.074341	0.060488	0.031870	0.079789	-0.051079	-0.038876	-0.081686	-0.167532	0.095204	0.002805	-0.012988	0.029515	-0.068175	0.063448	-0.036134	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
-0.005626	-0.033715	-0.064108	-0.124967	0.098108	0.052479	-0.182032	-0.092189	-0.116675	-0.103921	0.035370	-0.110414	-0.046926	-0.079384	-0.000630	-0.059145	-0.086803	0.030057	0.115856	-0.140007	0.017316	-0.038579	0.080916	0.086027	0.091434	-0.188879	0.082485	-0.116337	0.119508	0.133905	0.067692	0.093005	-0.004691	-0.013618	-0.040922	-0.228359	-0.001427	0.027322	0.062539	-0.052447	0.069254	-0.062625	-0.011019	-0.049913	0.015217	-0.023010	0.023980	-0.111133	0.116306	0.143966	-0.033261	-0.087628	0.090884	0.094919	0.059913	0.020401	-0.011836	0.140679	0.040836	-0.056508	0.043752	-0.048591	0.163654	-0.070105	0.014686	-0.073102	0.083770	-0.232856	0.132441	-0.051385	-0.012849	0.084608	-0.052955	0.096596	-0.003715	-0.099449	-0.032830	0.053937	-0.180852	0.128968	-0.128955	-0.058260	0.074004	-0.022808	0.023566	0.081271	-0.005935	-0.144220	0.087499	-0.045092	0.013115	0.000289	-0.159020	0.078233	0.013257	0.045578	0.053461	0.086217	-0.002092	0.065623	
-0.047743	-0.043925	0.080621	-0.066009	0.073466	0.117929	-0.034209	-0.160591	-0.065587	-0.159783	0.007030	-0.060316	0.049995	-0.023514	-0.185894	-0.074193	-0.121327	-0.061804	0.071905	0.079009	-0.050832	0.032468	-0.032001	0.063850	0.111048	-0.154772	-0.031131	-0.162126	0.098998	0.086861	-0.125283	0.048251	0.087706	0.096691	0.102644	-0.201847	0.062066	0.070323	-0.212085	-0.088297	0.202823	0.015750	-0.105977	-0.043430	-0.025946	-0.008721	0.016085	-0.011413	0.123568	0.014619	0.076523	-0.098787	0.049560	0.075368	-0.047057	0.144473	0.019095	-0.084991	0.050154	-0.002733	0.005441	0.017093	-0.076096	-0.064397	0.100881	0.025347	0.098772	-0.134385	0.073156	0.013739	0.072582	-0.016216	0.047416	0.022849	-0.015653	-0.088069	-0.053481	-0.003596	0.003143	0.002148	-0.193661	0.061287	0.124649	-0.061928	-0.075602	-0.003674	0.005799	-0.116768	0.028558	0.004322	-0.083952	-0.022237	-0.160984	0.100685	0.028604	0.013955	0.086066	-0.063885	0.144894	-0.060700	
-0.029654	0.101786	-0.065684	-0.025665	0.027300	-0.067826	-0.054770	-0.021353	0.055046	-0.048414	0.037049	-0.103943	-0.079510	-0.112782	-0.034491	-0.042892	0.104740	0.069108	0.101901	0.052776	-0.128011	-0.001928	-0.180957	-0.050626	0.005269	0.028993	0.012072	-0.109611	-0.038914	-0.031941	0.038052	0.058140	0.037330	-0.096753	0.023634	-0.063763	0.168274	-0.050817	-0.050722	-0.063066	0.065546	-0.007215	-0.025871	-0.032040	-0.021909	-0.062711	-0.072153	-0.008631	0.046987	-0.036205	-0.153491	-0.088295	-0.008215	-0.060697	0.059800	0.070040	0.144980	0.030720	-0.045633	-0.007661	-0.020075	-0.040487	0.021070	-0.119701	0.045201	-0.068443	-0.033778	-0.106091	-0.048022	-0.007637	0.022099	0.098323	0.051856	-0.077709	0.068719	0.104892	0.001943	-0.033709	0.042553	-0.095728	-0.111178	0.099655	0.131217	-0.114653	0.019120	0.041156	0.016880	0.109114	-0.003737	-0.066108	-0.073103	-0.034788	-0.102456	0.097998	-0.096953	0.012051	0.039572	-0.055509	0.056457	-0.019843	
0.005488	0.006392	0.039077	-0.030110	0.072772	-0.047576	0.010130	0.141369	0.045191	-0.002846	0.203561	-0.078608	0.021902	0.023414	-0.072959	0.035438	-0.008273	-0.026737	0.045107	0.135063	-0.023043	0.002757	-0.114982	0.025772	0.082662	0.105467	-0.136362	-0.069088	-0.016365	-0.113914	0.123475	0.025198	0.026167	-0.011791	-0.025701	0.046285	0.189848	-0.204602	-0.088832	0.033125	0.131314	0.017030	-0.055540	-0.054101	0.051862	0.025969	-0.106612	0.051650	0.118974	-0.024936	0.001875	0.008057	-0.033951	0.011068	0.024744	0.129760	0.026910	0.121214	-0.046541	0.122830	-0.095953	-0.019534	-0.047344	0.010471	0.001778	-0.065185	-0.084300	-0.054272	0.014172	-0.051750	-0.117223	-0.097513	-0.000258	-0.004226	0.130430	-0.016884	0.133135	-0.111346	-0.017873	-0.119883	-0.084188	0.033728	0.014018	-0.197579	-0.054001	-0.047707	-0.169142	0.020882	0.065480	-0.130758	0.043643	-0.144574	0.063136	-0.084093	-0.089415	0.046565	0.150662	-0.128052	0.158268	0.024439	
0.024028	0.065992	-0.022956	-0.061712	0.123779	-0.044048	0.172973	-0.073024	0.018271	-0.235909	0.168294	-0.240918	-0.102130	0.013745	-0.114161	-0.223624	0.028643	0.039266	0.109693	-0.021312	-0.006646	-0.035453	-0.120260	-0.150483	0.076306	0.034486	0.000024	-0.153513	-0.072999	-0.055874	0.116880	0.083710	-0.032936	-0.152658	-0.090825	0.027952	0.120194	-0.161290	0.016070	-0.017631	0.126343	0.087771	-0.083204	-0.096973	-0.011773	-0.005046	-0.026277	-0.040112	0.200851	0.030211	-0.070477	-0.011127	0.044279	-0.036334	0.136547	0.137284	0.032479	0.128896	-0.015985	0.027892	-0.115660	-0.191617	-0.029159	0.094100	-0.048519	-0.080827	-0.051020	-0.025682	-0.114663	-0.051702	-0.115647	0.002977	0.045414	0.097131	-0.003715	0.037240	-0.045078	0.008734	-0.120246	-0.103574	-0.079971	-0.034003	0.105245	-0.111653	-0.034111	-0.033984	0.129670	0.037957	0.090435	-0.060397	-0.116440	-0.113628	-0.001522	0.046612	-0.025880	0.103089	0.178216	-0.010686	0.003816	0.105105	
0.021507	0.064067	-0.044319	-0.095114	0.146139	0.026840	0.197230	-0.129164	0.016779	-0.242460	0.133941	-0.197458	-0.080593	0.047477	-0.098105	-0.172150	-0.021321	0.062694	0.086269	-0.037494	-0.029091	-0.009085	-0.118245	-0.180756	0.082288	-0.000741	-0.015689	-0.126684	-0.064684	-0.041496	0.047499	0.110406	-0.049318	-0.144358	-0.134494	-0.018362	0.142006	-0.089317	0.028489	-0.052203	0.113215	0.094753	-0.076222	-0.083696	-0.078017	-0.055699	0.015034	-0.047853	0.152177	-0.011490	-0.043494	0.018734	0.048429	-0.042768	0.164928	0.067681	0.009525	0.117061	0.010295	0.053245	-0.053342	-0.217428	-0.005666	0.077563	-0.049321	-0.081128	0.017330	-0.019750	-0.115136	0.037791	-0.038340	0.033186	0.032886	0.062254	-0.050823	0.039521	-0.075315	0.059647	-0.103193	-0.128197	-0.129666	-0.032312	0.184368	-0.137154	-0.015707	-0.066252	0.197101	0.039115	0.041019	0.042447	-0.103682	-0.102385	-0.010361	0.048213	-0.013906	0.035222	0.176066	0.002004	0.040129	0.104259	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
-0.037794	-0.070146	-0.095324	-0.069891	0.130276	-0.028559	-0.031354	-0.105886	-0.068316	-0.133471	0.120995	-0.216048	-0.185902	-0.027220	-0.007107	-0.083673	-0.068950	0.105304	0.199375	-0.142087	0.005866	-0.123581	0.030584	-0.142587	0.128616	0.025044	0.094053	-0.257396	0.062533	-0.072335	0.092822	0.118295	-0.019028	-0.021536	-0.093607	-0.052909	0.009189	-0.057580	0.069139	-0.022973	0.037399	-0.063374	0.010691	-0.100691	-0.028016	-0.093354	-0.010256	-0.165178	0.086114	0.149614	0.001666	-0.149013	0.039910	0.018058	0.091460	0.032969	0.048702	0.178386	0.028049	-0.048227	-0.008124	-0.156235	0.095768	-0.062854	-0.059164	-0.158726	-0.042236	-0.120777	-0.056205	-0.045784	-0.060500	0.064386	0.002040	0.083627	0.004770	-0.057623	-0.054110	0.022681	-0.155709	-0.010363	-0.132793	-0.082575	0.080816	-0.081738	0.085494	0.024404	0.051540	-0.041040	0.009053	-0.080575	-0.035608	0.025198	-0.050975	0.049507	-0.050330	0.011353	0.095637	0.146735	-0.025203	0.085561	
-0.071662	-0.040568	-0.020725	-0.040658	0.080119	-0.056587	0.132030	-0.124235	-0.000047	-0.155586	0.116705	-0.145491	-0.123167	-0.017723	-0.119958	-0.103317	-0.094631	0.080564	0.170963	0.000909	-0.069903	-0.122009	-0.031412	-0.165036	0.099453	0.006786	0.014543	-0.285620	0.035394	-0.133675	-0.060763	0.095390	0.034786	0.003186	-0.018068	-0.001816	0.126739	-0.070719	-0.089069	-0.059203	0.106561	-0.025030	-0.030998	-0.137929	-0.006202	-0.057799	-0.073626	-0.110556	0.125495	0.080792	0.052865	-0.212865	-0.022295	-0.021283	0.029638	0.019596	0.083338	0.039021	0.042456	-0.003811	-0.053977	-0.074194	-0.027530	-0.019035	0.033340	-0.128855	0.003751	-0.035149	-0.140404	-0.019835	0.053710	0.052332	0.055231	0.034208	-0.011115	-0.083219	-0.076409	-0.047089	-0.044167	-0.133862	-0.203039	0.004572	0.107301	-0.146334	0.076432	-0.012361	0.136289	-0.009762	-0.004099	-0.116962	-0.133608	0.022107	-0.069155	0.126617	-0.010923	0.027067	0.116769	0.067884	0.045925	0.024761	
-0.027950	-0.072502	-0.085102	-0.074622	0.132714	-0.004798	-0.021198	-0.128149	-0.069111	-0.129915	0.111356	-0.187490	-0.178296	-0.029966	-0.003795	-0.072969	-0.084257	0.098745	0.192827	-0.136153	0.005615	-0.116533	0.026078	-0.142959	0.130369	0.017503	0.088915	-0.252994	0.065198	-0.054940	0.085072	0.116909	-0.002495	-0.009026	-0.093326	-0.078032	0.027884	-0.033642	0.058017	-0.042297	0.040575	-0.068484	0.010514	-0.121964	-0.033043	-0.095307	-0.005686	-0.162234	0.082238	0.139817	0.010440	-0.129928	0.049278	0.033242	0.092563	0.030384	0.040442	0.181379	0.031498	-0.030618	-0.008596	-0.145692	0.083492	-0.076093	-0.057032	-0.151512	-0.012283	-0.135927	-0.055518	-0.014909	-0.024187	0.058713	0.006303	0.093661	0.006594	-0.058603	-0.054014	0.044461	-0.143291	-0.012864	-0.145611	-0.094314	0.102426	-0.097569	0.064047	0.020434	0.079551	-0.027763	0.005923	-0.053319	-0.027480	0.027492	-0.052958	0.061311	-0.041959	0.008151	0.113405	0.144013	-0.029136	0.070881	
-0.057705	-0.038697	-0.031155	-0.063442	0.083921	-0.020192	0.142789	-0.140749	-0.005312	-0.161223	0.095609	-0.114215	-0.111490	-0.005457	-0.111867	-0.082774	-0.104500	0.083117	0.159374	-0.016703	-0.067398	-0.103298	-0.039417	-0.164591	0.092446	-0.012625	0.016464	-0.264261	0.044365	-0.118265	-0.090477	0.104016	0.031564	0.009819	-0.018723	-0.020166	0.128263	-0.041138	-0.078081	-0.074850	0.100265	-0.016851	-0.024808	-0.140217	-0.025678	-0.086683	-0.049497	-0.113430	0.105714	0.061172	0.055752	-0.191332	-0.016115	-0.017376	0.054651	-0.006010	0.060759	0.028361	0.057818	-0.003798	-0.025675	-0.090200	-0.017409	-0.030766	0.031918	-0.119908	0.042908	-0.025172	-0.138371	0.009841	0.091184	0.079754	0.047083	0.035294	-0.014044	-0.073127	-0.084788	-0.016384	-0.023157	-0.138724	-0.220491	-0.005466	0.142234	-0.163493	0.072138	-0.022456	0.179061	-0.007606	-0.013824	-0.077196	-0.123396	0.026378	-0.069972	0.125370	-0.009368	-0.004944	0.106222	0.068468	0.047097	0.020722	
-0.029678	-0.122208	-0.007046	-0.071248	0.066787	-0.095504	-0.216951	0.012958	-0.071799	0.005518	0.068954	-0.129585	-0.124651	-0.142997	0.021459	0.058463	-0.039735	0.160116	0.116802	-0.018285	-0.073221	-0.109966	0.010810	0.004976	0.104465	0.007329	0.071448	-0.234678	0.097063	-0.014497	0.121402	0.094869	-0.057042	0.046990	-0.052268	-0.083936	0.066754	-0.074405	0.011169	0.034088	0.005972	-0.110543	0.012355	-0.001174	-0.003001	-0.054554	-0.101548	-0.121525	0.032436	0.176669	-0.068458	-0.169142	0.000130	0.103766	-0.005559	0.058888	0.008640	0.187202	-0.012413	0.008379	0.027245	-0.075155	0.112388	-0.156162	0.013563	-0.132911	-0.088827	-0.244536	0.027035	-0.036149	-0.021077	0.065087	-0.036382	0.006106	0.035446	-0.096206	0.023636	-0.052592	-0.130134	-0.014373	-0.207815	-0.051823	0.134048	-0.137117	0.027045	0.103518	-0.131290	0.006916	0.027353	-0.072073	-0.022909	-0.026516	-0.010049	0.068880	-0.124899	0.071074	0.029125	0.049053	0.042114	0.030973	
-0.064018	-0.052498	0.064996	-0.026679	0.063835	-0.019882	-0.009296	0.007651	-0.008314	-0.002731	0.111655	-0.109865	-0.062054	-0.026022	-0.121564	0.012397	-0.059529	0.050518	0.152621	0.132942	-0.119128	-0.035677	-0.082795	-0.030578	0.161217	0.010557	-0.074669	-0.256796	0.015766	-0.044155	0.002809	0.063151	-0.013249	0.063267	0.008253	-0.036499	0.130637	-0.082658	-0.189081	-0.004533	0.136045	-0.055214	-0.061299	-0.051337	-0.051402	-0.075387	-0.072934	-0.047126	0.041219	0.056186	0.054798	-0.219734	-0.077460	0.026957	-0.058788	0.106105	0.091053	0.003366	0.031525	0.012131	-0.006788	-0.056342	-0.091478	-0.114348	0.069614	-0.127676	-0.106898	-0.107185	-0.027964	0.020483	0.006198	-0.047163	0.030606	-0.059784	0.050125	-0.080350	0.012757	-0.090203	-0.027615	-0.115251	-0.226236	0.094317	0.097749	-0.134350	0.082189	-0.037033	-0.137854	-0.034085	-0.058137	-0.019785	-0.103137	-0.059785	-0.070505	0.049996	-0.101209	0.018571	0.044752	-0.063674	0.169011	-0.017874	
0.032627	-0.097996	-0.182208	-0.002020	-0.008175	-0.004659	-0.090001	0.008608	0.018389	0.023079	0.061717	-0.060943	-0.156188	-0.010806	0.002777	0.085549	-0.038375	0.033441	0.080520	-0.140145	-0.052157	-0.148920	-0.058992	-0.030352	0.037471	0.108234	0.138314	-0.284062	0.050050	-0.031134	0.119665	0.204711	-0.060854	0.076308	0.033409	-0.033180	0.007825	-0.111144	-0.038041	-0.065050	0.013547	-0.057532	0.013031	-0.108712	-0.064493	-0.082968	-0.060796	-0.185468	0.036805	0.180575	0.022536	-0.171931	-0.019265	0.060072	-0.078496	0.067305	0.084037	0.152524	0.085735	-0.114737	0.176602	-0.061501	0.135149	-0.099549	-0.007627	-0.122842	-0.042929	-0.109974	0.000585	0.029175	-0.060669	0.090451	-0.068261	0.074021	0.068834	-0.098256	-0.002673	-0.105178	-0.088389	-0.012862	-0.176714	-0.009585	0.074015	-0.111720	0.027660	0.035239	-0.038994	-0.077030	0.005269	-0.091155	0.082089	0.031751	-0.070402	0.033809	-0.088807	-0.046677	0.001914	0.162629	-0.158781	0.039420	
0.000384	-0.074046	-0.054908	0.010616	-0.039980	0.001271	-0.020558	-0.073757	0.021752	0.033146	-0.030406	0.029807	-0.001201	0.008092	-0.043340	0.066438	-0.024904	0.033328	0.072354	-0.019751	-0.116059	-0.104628	-0.058811	-0.070590	0.023116	0.106330	0.104615	-0.211358	0.045072	-0.065634	-0.026734	0.147350	0.054994	0.101618	0.048568	-0.101553	0.094583	-0.060421	-0.170888	-0.110788	0.109689	-0.108215	-0.025841	-0.025693	-0.009042	-0.088073	-0.139275	-0.071381	0.057163	0.119132	0.051793	-0.114244	0.049547	0.062186	-0.073896	0.120143	0.087528	-0.030615	0.101117	0.024014	0.110020	0.017861	0.046929	-0.030359	0.107830	-0.027873	-0.029254	-0.031363	-0.008646	0.017212	0.032973	0.076818	0.029454	-0.069904	0.046098	-0.082130	0.003438	-0.084610	0.074748	-0.117892	-0.214339	0.069625	0.131502	-0.134611	0.062292	-0.004400	-0.025408	-0.016638	-0.054144	-0.047397	0.019567	0.060788	-0.078392	0.102278	-0.114857	-0.031031	-0.023889	0.046081	0.004030	-0.061867	
-0.005521	0.179855	-0.025979	-0.036914	0.019165	0.032332	-0.100726	-0.021314	0.058905	-0.099779	-0.063414	-0.108942	-0.062438	-0.172042	-0.055397	-0.115618	0.135632	-0.032301	0.123831	0.011021	-0.134016	0.105126	-0.213046	-0.018622	0.045815	-0.055499	-0.048310	-0.008594	-0.051159	0.097243	-0.025043	0.108667	0.059076	-0.108496	0.001073	-0.197166	-0.001618	0.096658	-0.037381	-0.059284	0.058944	0.028461	-0.018438	-0.029136	-0.039888	-0.089998	0.076193	0.050826	-0.037662	-0.077885	-0.155032	-0.068348	-0.014217	-0.067060	0.081475	0.092053	0.108730	0.004341	-0.059705	0.016713	-0.000165	0.028584	0.029175	-0.150448	0.069598	-0.029842	-0.046648	-0.133372	0.145261	0.014856	0.099483	0.059542	0.039513	-0.073136	0.076559	0.054774	-0.032049	0.121522	0.027903	0.022744	-0.040560	0.167513	0.045923	0.042842	-0.052079	0.075985	-0.027495	-0.013650	0.026375	0.067741	-0.055272	-0.114101	-0.176036	0.051816	0.003747	0.079007	-0.005427	-0.089094	0.139853	-0.022617	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
-0.115389	-0.006028	-0.015814	-0.133925	0.131235	0.119559	0.057769	0.043871	0.036232	-0.143647	0.128659	0.038065	-0.037164	0.036358	-0.145245	-0.107947	-0.012410	-0.040636	0.150482	0.077575	-0.089768	0.123408	-0.103783	-0.061702	0.047213	-0.130755	-0.166886	-0.000645	-0.005960	-0.042343	0.067273	0.022244	0.036728	-0.009410	0.035257	-0.146267	0.079536	0.008617	-0.045878	-0.002982	0.094052	0.117662	-0.143089	-0.079799	-0.170161	0.056969	0.036622	0.047530	-0.092771	-0.087980	-0.019835	0.005228	-0.119187	0.010801	0.037167	0.069516	0.027647	0.139167	-0.062940	-0.025798	-0.040266	-0.135407	-0.003478	-0.061576	-0.078661	0.056911	0.020531	-0.015121	0.039729	0.200521	0.151948	-0.096253	0.121737	-0.033551	0.008910	0.006978	0.070171	-0.024511	0.005297	-0.046079	-0.088298	0.114792	0.034025	-0.088357	-0.148228	-0.098534	0.007462	-0.004645	0.011973	0.201400	-0.054797	-0.149749	-0.035395	-0.018717	0.174291	-0.086009	0.108722	-0.138308	0.144141	0.045430	
-0.101908	0.045178	-0.137029	-0.129482	0.148861	0.170071	0.057346	-0.081949	0.096701	-0.229485	0.008151	-0.152794	-0.047999	0.029468	0.019533	-0.223507	0.012547	-0.066690	0.075039	-0.101085	-0.010875	0.015749	-0.072702	-0.095304	0.064130	-0.011975	-0.059642	0.000824	-0.029744	-0.014720	0.003426	0.053814	-0.008081	-0.066638	-0.013439	-0.294163	0.033413	0.164729	0.066136	0.033340	0.133579	0.123633	-0.142062	0.045224	-0.153746	-0.073462	0.057008	0.009103	-0.044255	0.008597	-0.034601	0.052642	-0.015611	0.033036	0.196739	0.081982	-0.017540	0.035322	0.023224	0.056616	-0.068631	-0.096820	0.171187	-0.199833	-0.093508	0.046178	-0.015028	-0.221204	0.038109	0.154828	0.170579	-0.032049	0.074565	0.037509	0.064553	-0.002519	0.053866	0.120049	-0.028731	0.019642	0.024416	-0.008236	0.140786	0.037794	-0.080671	-0.022440	0.026052	-0.018368	0.033333	0.120196	0.081427	-0.063837	0.006021	-0.063332	0.107671	-0.057816	0.029897	-0.008265	0.179689	0.001101	
